Timestamp,Model_ID,Loss_Rate,Customer_Request
1996-09-30 09:00:00,Guitar_1,0.87,19
1996-08-30 09:00:00,Guitar_1,0.0,10
1996-07-30 09:00:00,Guitar_1,0.87,1
1996-06-30 09:00:00,Guitar_1,0.5,1
1996-05-30 09:00:00,Guitar_1,0.0,10
1996-04-30 09:00:00,Guitar_1,0.5,19
1996-03-30 09:00:00,Guitar_1,0.13,19
1996-02-29 09:00:00,Guitar_1,0.0,10
1996-01-30 09:00:00,Guitar_1,0.13,1
1995-12-30 09:00:00,Guitar_1,0.5,1
1995-11-30 09:00:00,Guitar_1,0.0,10
1995-10-30 09:00:00,Guitar_1,0.5,19
1995-09-30 09:00:00,Guitar_1,0.87,19
1995-08-30 09:00:00,Guitar_1,0.0,10
1995-07-30 09:00:00,Guitar_1,0.87,1
1995-06-30 09:00:00,Guitar_1,0.5,1
1995-05-30 09:00:00,Guitar_1,0.0,10
1995-04-30 09:00:00,Guitar_1,0.5,19
1995-03-30 09:00:00,Guitar_1,0.13,19
1995-02-28 09:00:00,Guitar_1,0.0,10
1995-01-30 09:00:00,Guitar_1,0.13,1
1994-12-30 09:00:00,Guitar_1,0.5,1
1994-11-30 09:00:00,Guitar_1,0.0,10
1994-10-30 09:00:00,Guitar_1,0.5,19
1994-09-30 09:00:00,Guitar_1,0.87,19
1994-08-30 09:00:00,Guitar_1,0.0,10
1994-07-30 09:00:00,Guitar_1,0.87,1
1994-06-30 09:00:00,Guitar_1,0.5,1
1994-05-30 09:00:00,Guitar_1,0.0,10
1994-04-30 09:00:00,Guitar_1,0.5,19
1994-03-30 09:00:00,Guitar_1,0.13,19
1994-02-28 09:00:00,Guitar_1,0.0,10
1994-01-30 09:00:00,Guitar_1,0.13,1
1993-12-30 09:00:00,Guitar_1,0.5,1
1993-11-30 09:00:00,Guitar_1,0.0,10
1993-10-30 09:00:00,Guitar_1,0.5,19
1993-09-30 09:00:00,Guitar_1,0.87,19
1993-08-30 09:00:00,Guitar_1,0.0,10
1993-07-30 09:00:00,Guitar_1,0.87,1
1993-06-30 09:00:00,Guitar_1,0.5,1
1993-05-30 09:00:00,Guitar_1,0.0,10
1993-04-30 09:00:00,Guitar_1,0.5,19
1993-03-30 09:00:00,Guitar_1,0.13,19
1993-02-28 09:00:00,Guitar_1,0.0,10
1993-01-30 09:00:00,Guitar_1,0.13,1
1992-12-30 09:00:00,Guitar_1,0.5,1
1992-11-30 09:00:00,Guitar_1,0.0,10
1992-10-30 09:00:00,Guitar_1,0.5,19
1992-09-30 09:00:00,Guitar_1,0.87,19
1992-08-30 09:00:00,Guitar_1,0.0,10
1992-07-30 09:00:00,Guitar_1,0.87,1
1992-06-30 09:00:00,Guitar_1,0.5,1
1992-05-30 09:00:00,Guitar_1,0.0,10
1992-04-30 09:00:00,Guitar_1,0.5,19
1992-03-30 09:00:00,Guitar_1,0.13,19
1992-02-29 09:00:00,Guitar_1,0.0,10
1992-01-30 09:00:00,Guitar_1,0.13,1
1991-12-30 09:00:00,Guitar_1,0.5,1
1991-11-30 09:00:00,Guitar_1,0.0,10
1991-10-30 09:00:00,Guitar_1,0.5,19
1991-09-30 09:00:00,Guitar_1,0.87,19
1991-08-30 09:00:00,Guitar_1,0.0,10
1991-07-30 09:00:00,Guitar_1,0.87,1
1991-06-30 09:00:00,Guitar_1,0.5,1
1991-05-30 09:00:00,Guitar_1,0.0,10
1991-04-30 09:00:00,Guitar_1,0.5,19
1991-03-30 09:00:00,Guitar_1,0.13,19
1991-02-28 09:00:00,Guitar_1,0.0,10
1991-01-30 09:00:00,Guitar_1,0.13,1
1990-12-30 09:00:00,Guitar_1,0.5,1
1990-11-30 09:00:00,Guitar_1,0.0,10
1990-10-30 09:00:00,Guitar_1,0.5,19
1990-09-30 09:00:00,Guitar_1,0.87,19
1990-08-30 09:00:00,Guitar_1,0.0,10
1990-07-30 09:00:00,Guitar_1,0.87,1
1990-06-30 09:00:00,Guitar_1,0.5,1
1990-05-30 09:00:00,Guitar_1,0.0,10
1990-04-30 09:00:00,Guitar_1,0.5,19
1990-03-30 09:00:00,Guitar_1,0.13,19
1990-02-28 09:00:00,Guitar_1,0.0,10
1990-01-30 09:00:00,Guitar_1,0.13,1
1989-12-30 09:00:00,Guitar_1,0.5,1
1989-11-30 09:00:00,Guitar_1,0.0,10
1989-10-30 09:00:00,Guitar_1,0.5,19
1989-09-30 09:00:00,Guitar_1,0.87,19
1989-08-30 09:00:00,Guitar_1,0.0,10
1989-07-30 09:00:00,Guitar_1,0.87,1
1989-06-30 09:00:00,Guitar_1,0.5,1
1989-05-30 09:00:00,Guitar_1,0.0,10
1989-04-30 09:00:00,Guitar_1,0.5,19
1989-03-30 09:00:00,Guitar_1,0.13,19
1989-02-28 09:00:00,Guitar_1,0.0,10
1989-01-30 09:00:00,Guitar_1,0.13,1
1988-12-30 09:00:00,Guitar_1,0.5,1
1988-11-30 09:00:00,Guitar_1,0.0,10
1988-10-30 09:00:00,Guitar_1,0.5,19
1988-09-30 09:00:00,Guitar_1,0.87,19
1988-08-30 09:00:00,Guitar_1,0.0,10
1988-07-30 09:00:00,Guitar_1,0.87,1
1988-06-30 09:00:00,Guitar_1,0.5,1
1988-05-30 09:00:00,Guitar_1,0.0,10
1988-04-30 09:00:00,Guitar_1,0.5,19
1988-03-30 09:00:00,Guitar_1,0.13,19
1988-02-29 09:00:00,Guitar_1,0.0,10
1988-01-30 09:00:00,Guitar_1,0.13,1
1987-12-30 09:00:00,Guitar_1,0.5,1
1987-11-30 09:00:00,Guitar_1,0.0,10
1987-10-30 09:00:00,Guitar_1,0.5,19
1987-09-30 09:00:00,Guitar_1,0.87,19
1987-08-30 09:00:00,Guitar_1,0.0,10
1987-07-30 09:00:00,Guitar_1,0.87,1
1987-06-30 09:00:00,Guitar_1,0.5,1
1987-05-30 09:00:00,Guitar_1,0.0,10
1987-04-30 09:00:00,Guitar_1,0.5,19
1987-03-30 09:00:00,Guitar_1,0.13,19
1987-02-28 09:00:00,Guitar_1,0.0,10
1987-01-30 09:00:00,Guitar_1,0.13,1
1986-12-30 09:00:00,Guitar_1,0.5,1
1986-11-30 09:00:00,Guitar_1,0.0,10
1986-10-30 09:00:00,Guitar_1,0.5,19
1986-09-30 09:00:00,Guitar_1,0.87,19
1986-08-30 09:00:00,Guitar_1,0.0,10
1986-07-30 09:00:00,Guitar_1,0.87,1
1986-06-30 09:00:00,Guitar_1,0.5,1
1986-05-30 09:00:00,Guitar_1,0.0,10
1986-04-30 09:00:00,Guitar_1,0.5,19
1986-03-30 09:00:00,Guitar_1,0.13,19
1986-02-28 09:00:00,Guitar_1,0.0,10
1986-01-30 09:00:00,Guitar_1,0.13,1
1985-12-30 09:00:00,Guitar_1,0.5,1
1985-11-30 09:00:00,Guitar_1,0.0,10
1985-10-30 09:00:00,Guitar_1,0.5,19
1985-09-30 09:00:00,Guitar_1,0.87,19
1985-08-30 09:00:00,Guitar_1,0.0,10
1985-07-30 09:00:00,Guitar_1,0.87,1
1985-06-30 09:00:00,Guitar_1,0.5,1
1985-05-30 09:00:00,Guitar_1,0.0,10
1985-04-30 09:00:00,Guitar_1,0.5,19
1985-03-30 09:00:00,Guitar_1,0.13,19
1985-02-28 09:00:00,Guitar_1,0.0,10
1985-01-30 09:00:00,Guitar_1,0.13,1
1984-12-30 09:00:00,Guitar_1,0.5,1
1984-11-30 09:00:00,Guitar_1,0.0,10
1984-10-30 09:00:00,Guitar_1,0.5,19
1984-09-30 09:00:00,Guitar_1,0.87,19
1984-08-30 09:00:00,Guitar_1,0.0,10
1984-07-30 09:00:00,Guitar_1,0.87,1
1984-06-30 09:00:00,Guitar_1,0.5,1
1984-05-30 09:00:00,Guitar_1,0.0,10
1984-04-30 09:00:00,Guitar_1,0.5,19
1984-03-30 09:00:00,Guitar_1,0.13,19
1984-02-29 09:00:00,Guitar_1,0.0,10
1984-01-30 09:00:00,Guitar_1,0.13,1
1983-12-30 09:00:00,Guitar_1,0.5,1
1983-11-30 09:00:00,Guitar_1,0.0,10
1983-10-30 09:00:00,Guitar_1,0.5,19
1983-09-30 09:00:00,Guitar_1,0.87,19
1983-08-30 09:00:00,Guitar_1,0.0,10
1983-07-30 09:00:00,Guitar_1,0.87,1
1983-06-30 09:00:00,Guitar_1,0.5,1
1983-05-30 09:00:00,Guitar_1,0.0,10
1983-04-30 09:00:00,Guitar_1,0.5,19
1983-03-30 09:00:00,Guitar_1,0.13,19
1983-02-28 09:00:00,Guitar_1,0.0,10
1983-01-30 09:00:00,Guitar_1,0.13,1
1982-12-30 09:00:00,Guitar_1,0.5,1
1982-11-30 09:00:00,Guitar_1,0.0,10
1982-10-30 09:00:00,Guitar_1,0.5,19
1982-09-30 09:00:00,Guitar_1,0.87,19
1982-08-30 09:00:00,Guitar_1,0.0,10
1982-07-30 09:00:00,Guitar_1,0.87,1
1982-06-30 09:00:00,Guitar_1,0.5,1
1982-05-30 09:00:00,Guitar_1,0.0,10
1982-04-30 09:00:00,Guitar_1,0.5,19
1982-03-30 09:00:00,Guitar_1,0.13,19
1982-02-28 09:00:00,Guitar_1,0.0,10
1982-01-30 09:00:00,Guitar_1,0.13,1
1981-12-30 09:00:00,Guitar_1,0.5,1
1981-11-30 09:00:00,Guitar_1,0.0,10
1981-10-30 09:00:00,Guitar_1,0.5,19
1981-09-30 09:00:00,Guitar_1,0.87,19
1981-08-30 09:00:00,Guitar_1,0.0,10
1981-07-30 09:00:00,Guitar_1,0.87,1
1981-06-30 09:00:00,Guitar_1,0.5,1
1981-05-30 09:00:00,Guitar_1,0.0,10
1981-04-30 09:00:00,Guitar_1,0.5,19
1981-03-30 09:00:00,Guitar_1,0.13,19
1981-02-28 09:00:00,Guitar_1,0.0,10
1981-01-30 09:00:00,Guitar_1,0.13,1
1980-12-30 09:00:00,Guitar_1,0.5,1
1980-11-30 09:00:00,Guitar_1,0.0,10
1980-10-30 09:00:00,Guitar_1,0.5,19
1980-09-30 09:00:00,Guitar_1,0.87,19
1980-08-30 09:00:00,Guitar_1,0.0,10
1980-07-30 09:00:00,Guitar_1,0.87,1
1980-06-30 09:00:00,Guitar_1,0.5,1
1980-05-30 09:00:00,Guitar_1,0.0,10
1980-04-30 09:00:00,Guitar_1,0.5,19
1980-03-30 09:00:00,Guitar_1,0.13,19
1980-02-29 09:00:00,Guitar_1,0.0,10
1980-01-30 09:00:00,Guitar_1,0.13,1
1979-12-30 09:00:00,Guitar_1,0.5,1
1979-11-30 09:00:00,Guitar_1,0.0,10
1979-10-30 09:00:00,Guitar_1,0.5,19
1979-09-30 09:00:00,Guitar_1,0.87,19
1979-08-30 09:00:00,Guitar_1,0.0,10
1979-07-30 09:00:00,Guitar_1,0.87,1
1979-06-30 09:00:00,Guitar_1,0.5,1
1979-05-30 09:00:00,Guitar_1,0.0,10
1979-04-30 09:00:00,Guitar_1,0.5,19
1979-03-30 09:00:00,Guitar_1,0.13,19
1979-02-28 09:00:00,Guitar_1,0.0,10
1979-01-30 09:00:00,Guitar_1,0.13,1
1978-12-30 09:00:00,Guitar_1,0.5,1
1978-11-30 09:00:00,Guitar_1,0.0,10
1978-10-30 09:00:00,Guitar_1,0.5,19
1978-09-30 09:00:00,Guitar_1,0.87,19
1978-08-30 09:00:00,Guitar_1,0.0,10
1978-07-30 09:00:00,Guitar_1,0.87,1
1978-06-30 09:00:00,Guitar_1,0.5,1
1978-05-30 09:00:00,Guitar_1,0.0,10
1978-04-30 09:00:00,Guitar_1,0.5,19
1978-03-30 09:00:00,Guitar_1,0.13,19
1978-02-28 09:00:00,Guitar_1,0.0,10
1978-01-30 09:00:00,Guitar_1,0.13,1
1977-12-30 09:00:00,Guitar_1,0.5,1
1977-11-30 09:00:00,Guitar_1,0.0,10
1977-10-30 09:00:00,Guitar_1,0.5,19
1977-09-30 09:00:00,Guitar_1,0.87,19
1977-08-30 09:00:00,Guitar_1,0.0,10
1977-07-30 09:00:00,Guitar_1,0.87,1
1977-06-30 09:00:00,Guitar_1,0.5,1
1977-05-30 09:00:00,Guitar_1,0.0,10
1977-04-30 09:00:00,Guitar_1,0.5,19
